Security,LUACTRUU Index,
Start Date,1/31/1973 0:00,
End Date,7/24/2025 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
7/12/2013,2367.85,6.99
7/11/2013,2371.43,7.01
7/10/2013,2354.4,6.54
7/9/2013,2358.39,6.54
7/8/2013,2353.37,6.67
7/5/2013,2340.6,6.37
7/3/2013,2366.7,5.66
7/2/2013,2370.08,5.73
7/1/2013,2364.58,5.67
6/28/2013,2361.89,5.63
6/27/2013,2356.81,5.61
6/26/2013,2347.59,5.69
6/25/2013,2337.25,5.42
6/24/2013,2346.19,5.38
6/21/2013,2353.7,5.37
6/20/2013,2363.72,5.43
6/19/2013,2387.59,4.76
6/18/2013,2407.43,4.32
6/17/2013,2409.15,4.34
6/14/2013,2415.41,4.31
6/13/2013,2406.16,4.4
6/12/2013,2399.04,4.24
6/11/2013,2404.46,4.41
6/10/2013,2406.46,4.41
6/7/2013,2412.17,4.41
6/6/2013,2424.02,4.42
6/5/2013,2422.9,4.4
6/4/2013,2425.09,4.43
6/3/2013,2430.8,4.41
5/31/2013,2428.94,4.41
5/30/2013,2435.51,4.36
5/29/2013,2437.52,4.4
5/28/2013,2438.14,4.42
5/24/2013,2454.74,3.99
5/23/2013,2452.02,3.99
5/22/2013,2452.82,4.19
5/21/2013,2462.97,4.05
5/20/2013,2459.82,4.12
5/17/2013,2460.64,4.12
5/16/2013,2472.58,3.88
5/15/2013,2460.91,3.94
5/14/2013,2459.43,4.11
5/13/2013,2464.09,4.18
5/10/2013,2465.78,4.18
5/9/2013,2478.82,3.82
5/8/2013,2481.3,3.79
5/7/2013,2477.12,3.8
5/6/2013,2476.89,3.82
5/3/2013,2478.72,3.81
5/2/2013,2495.69,3.05
5/1/2013,2494.29,3.05
4/30/2013,2487.23,2.99
4/29/2013,2489.22,3.1
4/26/2013,2489.5,3.17
4/25/2013,2481.72,3.1
4/24/2013,2483.76,3.07
4/23/2013,2481.82,3.11
4/22/2013,2480.94,3.11
4/19/2013,2479.49,3.15
4/18/2013,2481.83,3.11
4/17/2013,2478.85,3.28
4/16/2013,2476.8,3.45
4/15/2013,2480.47,3.48
4/12/2013,2477.77,3.48
4/11/2013,2467.88,3.34
4/10/2013,2463.67,3.32
4/9/2013,2470.74,3.17
4/8/2013,2471.51,3.21
4/5/2013,2475.03,3.16
4/4/2013,2462.03,3.03
4/3/2013,2452.27,2.83
4/2/2013,2443.92,2.72
4/1/2013,2445.74,2.7
3/29/2013,2442.63,2.71
3/28/2013,2442.63,2.74
3/27/2013,2444.53,2.81
3/26/2013,2439.59,2.8
3/25/2013,2439.76,2.9
3/22/2013,2439.53,2.91
3/21/2013,2438.34,2.91
3/20/2013,2436.52,2.92
3/19/2013,2442.35,2.91
3/18/2013,2434.76,2.88
3/15/2013,2430.96,2.94
3/14/2013,2427.36,2.97
3/13/2013,2429.38,2.96
3/12/2013,2429.35,2.98
3/11/2013,2423.68,2.93
3/8/2013,2423,2.93
3/7/2013,2429.52,3.25
3/6/2013,2436.53,3.14
3/5/2013,2441.41,3.09
3/4/2013,2442.19,3.09
3/1/2013,2444.69,3.14
2/28/2013,2442.16,3.21
2/27/2013,2439.6,3.2
2/26/2013,2442.55,3.18
2/25/2013,2442,3.18
2/22/2013,2431.61,2.94
2/21/2013,2428.75,2.98
2/20/2013,2423.91,2.91
2/19/2013,2422.46,2.95
2/15/2013,2424.99,2.99
2/14/2013,2427.41,2.98
2/13/2013,2421.04,2.92
2/12/2013,2424.08,2.97
2/11/2013,2429.65,3
2/8/2013,2427.42,2.98
2/7/2013,2428.3,3.18
2/6/2013,2426.11,3.19
2/5/2013,2419.42,3.07
2/4/2013,2425.1,3.11
2/1/2013,2419.07,3.01
1/31/2013,2423.5,3.18
1/30/2013,2421.24,3.29
1/29/2013,2423.44,3.4
1/28/2013,2426.78,3.43
1/25/2013,2428.1,3.43
1/24/2013,2441.31,3.11
1/23/2013,2442.54,3.12
1/22/2013,2443.33,3.14
1/18/2013,2441.64,3.25
1/17/2013,2436.53,3.18
1/16/2013,2442.44,3.12
1/15/2013,2443.15,3.18
1/14/2013,2443.03,3.19
1/11/2013,2442.03,3.19
1/10/2013,2437.9,3.14
1/9/2013,2443.1,3.08
1/8/2013,2441.9,3.09
1/7/2013,2438.15,3.13
1/4/2013,2434,3.08
1/3/2013,2434.32,3.1
1/2/2013,2439.9,3.09
12/31/2012,2445.25,3.04
12/28/2012,2452.09,2.93
12/27/2012,2452.09,2.99
12/26/2012,2443.92,2.8
12/24/2012,2440.63,2.81
12/21/2012,2443.9,2.8
12/20/2012,2438.26,2.76
12/19/2012,2436.36,3.17
12/18/2012,2427.54,3.24
12/17/2012,2434.87,3.17
12/14/2012,2442.59,3.03
12/13/2012,2438.49,3.06
12/12/2012,2440.1,3.21
12/11/2012,2445.89,3.14
12/10/2012,2448.85,3.28
12/7/2012,2446.39,3.42
12/6/2012,2453.61,3.29
12/5/2012,2452.25,3.3
12/4/2012,2450.34,3.39
12/3/2012,2445.35,3.47
11/30/2012,2446.81,3.47
11/29/2012,2445.64,3.49
11/28/2012,2445.95,3.52
11/27/2012,2445.05,3.52
11/26/2012,2442.8,3.58
11/23/2012,2437.45,3.61
11/21/2012,2436.39,3.66
11/20/2012,2438.97,3.71
11/19/2012,2444.21,3.69
11/16/2012,2447.32,3.7
11/15/2012,2449.43,3.68
11/14/2012,2454.07,3.63
11/13/2012,2453.77,3.64
11/9/2012,2450.22,3.64
11/8/2012,2453.12,3.63
11/7/2012,2449.1,3.66
11/6/2012,2436.48,3.4
11/5/2012,2447.33,3.09
11/2/2012,2443.47,3.07
11/1/2012,2444.79,3.05
10/31/2012,2450.71,2.96
10/29/2012,2443.18,2.88
10/26/2012,2440.65,3
10/25/2012,2431.86,3.07
10/24/2012,2439.29,2.86
10/23/2012,2439.51,3.06
10/22/2012,2441.78,3.03
10/19/2012,2447.88,2.88
10/18/2012,2439.95,2.81
10/17/2012,2438.71,3.18
10/16/2012,2441.72,3.18
10/15/2012,2445.12,3.13
10/12/2012,2443.29,3.26
10/11/2012,2437.77,3.24
10/10/2012,2431.23,3.24
10/9/2012,2425.79,3.2
10/5/2012,2419.59,3.2
10/4/2012,2423.7,3.18
10/3/2012,2427.32,3.18
10/2/2012,2426.99,3.45
10/1/2012,2422.95,3.44
9/28/2012,2419.55,3.44
9/27/2012,2416.26,3.45
9/26/2012,2418.3,3.53
9/25/2012,2412.6,3.93
9/24/2012,2407.83,4.18
9/21/2012,2402.33,4.13
9/20/2012,2400.57,4.17
9/19/2012,2399.92,4.17
9/18/2012,2393.49,4.12
9/17/2012,2390.41,4.27
9/14/2012,2382.06,4.22
9/13/2012,2389.04,4.53
9/12/2012,2386.85,4.68
9/11/2012,2394.04,4.64
9/10/2012,2394.1,4.66
9/7/2012,2394.49,4.92
9/6/2012,2389.12,5.25
9/5/2012,2399.2,5.1
9/4/2012,2402.07,5.09
8/31/2012,2402.68,5.11
8/30/2012,2393.99,5.01
8/29/2012,2389.77,5.06
8/28/2012,2393.32,5.04
8/27/2012,2390.67,5.25
8/24/2012,2384.54,5.2
8/23/2012,2387.65,5.27
8/22/2012,2381.27,5.22
8/21/2012,2369.03,5
8/20/2012,2365.43,4.99
8/17/2012,2363.54,5.05
8/16/2012,2359.19,5.06
8/15/2012,2364.39,5.06
8/14/2012,2376.83,4.79
8/13/2012,2387.59,4.6
8/10/2012,2386.34,4.86
8/9/2012,2381.49,4.97
8/8/2012,2381.67,4.97
8/7/2012,2384.32,4.94
8/6/2012,2393.46,4.78
8/3/2012,2386.63,4.84
8/2/2012,2401.45,4.51
8/1/2012,2392.15,4.47
7/31/2012,2397.35,4.36
7/30/2012,2393.97,4.43
7/27/2012,2381.43,4.23
7/26/2012,2396.82,3.63
7/25/2012,2396.42,3.66
7/24/2012,2395.02,3.7
7/23/2012,2390.84,4.13
7/20/2012,2393.59,4.17
7/19/2012,2386.55,4.14
7/18/2012,2387.03,4.12
7/17/2012,2374.8,4.2
7/16/2012,2375.85,4.3
7/13/2012,2367.97,4.43
7/12/2012,2367.86,4.51
7/11/2012,2364.48,4.52
7/10/2012,2362.34,4.8
7/9/2012,2355.99,4.78
7/6/2012,2351.2,4.76
7/5/2012,2344.64,4.81
7/3/2012,2339.51,4.9
7/2/2012,2344.11,5.1
6/29/2012,2330.3,4.88
6/28/2012,2336.99,4.86
6/27/2012,2332.84,4.84
6/26/2012,2331.36,4.9
6/25/2012,2334.65,4.88
6/22/2012,2325.3,4.76
6/21/2012,2332.78,4.66
6/20/2012,2325.43,4.58
6/19/2012,2322.31,4.62
6/18/2012,2325.69,4.63
6/15/2012,2323.33,4.64
6/14/2012,2315.69,4.6
6/13/2012,2317.17,4.6
6/12/2012,2309.69,4.62
6/11/2012,2321.01,4.42
6/8/2012,2311.68,4.28
6/7/2012,2310.58,4.31
6/6/2012,2307.14,4.3
6/5/2012,2316.14,4.11
6/4/2012,2321.74,4.05
6/1/2012,2330.37,3.85
5/31/2012,2322.07,3.76
5/30/2012,2318.1,3.75
5/29/2012,2303.91,3.31
5/25/2012,2300.05,3.33
5/24/2012,2297.57,3.32
5/23/2012,2302.95,3.46
5/22/2012,2293.65,3.26
5/21/2012,2304.47,3.09
5/18/2012,2309.17,3.07
5/17/2012,2314.85,2.98
5/16/2012,2312.78,3.59
5/15/2012,2317.99,3.51
5/14/2012,2318.5,3.5
5/11/2012,2314.41,3.84
5/10/2012,2310.73,3.84
5/9/2012,2311.58,4.02
5/8/2012,2316.76,3.94
5/7/2012,2312.12,3.92
5/4/2012,2314.94,3.97
5/3/2012,2309.09,3.93
5/2/2012,2307.19,3.95
5/1/2012,2299.17,3.86
4/30/2012,2304.67,3.97
4/27/2012,2301.21,3.97
4/26/2012,2297.31,4.15
4/25/2012,2294.55,4.15
4/24/2012,2295.13,4.16
4/23/2012,2297.85,4.85
4/20/2012,2295.66,4.99
4/19/2012,2298.07,4.98
4/18/2012,2295.1,5
4/17/2012,2291.7,5.01
4/16/2012,2295.76,5.03
4/13/2012,2293.88,5.03
4/12/2012,2284.28,4.89
4/11/2012,2284.63,5.01
4/10/2012,2292.24,4.97
4/9/2012,2286.88,4.92
4/6/2012,2289.32,4.91
4/5/2012,2273.26,4.58
4/4/2012,2267.91,4.56
4/3/2012,2265.45,4.57
4/2/2012,2275.94,4.46
3/30/2012,2272.94,4.45
3/29/2012,2281.04,4.32
3/28/2012,2278.14,4.68
3/27/2012,2278.61,4.7
3/26/2012,2271.26,4.77
3/23/2012,2270.2,4.77
3/22/2012,2265.49,4.83
3/21/2012,2266.3,4.86
3/20/2012,2255.09,4.62
3/19/2012,2254.85,4.66
3/16/2012,2262.79,4.9
3/15/2012,2261.69,5.13
3/14/2012,2257.31,5.13
3/13/2012,2275.16,4.6
3/12/2012,2283.48,4.53
3/9/2012,2281.53,4.63
3/8/2012,2285.2,4.63
3/7/2012,2288.72,4.95
3/6/2012,2294.24,4.91
3/5/2012,2292.32,4.91
3/2/2012,2296.94,4.85
3/1/2012,2289.13,4.86
2/29/2012,2295.11,4.82
2/28/2012,2294.97,4.9
2/27/2012,2293.58,4.9
2/24/2012,2284.51,4.95
2/23/2012,2279.79,4.95
2/22/2012,2276.54,5.01
2/21/2012,2269.34,4.96
2/17/2012,2271.05,4.94
2/16/2012,2269,4.98
2/15/2012,2282.66,4.53
2/14/2012,2286.42,4.48
2/13/2012,2276.97,4.56
2/10/2012,2277.31,4.56
2/9/2012,2270.04,4.51
2/8/2012,2274.37,4.84
2/7/2012,2271.62,4.86
2/6/2012,2277.11,5.08
2/3/2012,2263.9,4.86
2/2/2012,2275.62,4.62
2/1/2012,2271.2,5.1
1/31/2012,2275.95,5.06
1/30/2012,2269.58,5.13
1/27/2012,2261.66,5.15
1/26/2012,2256.62,5.18
1/25/2012,2241.4,4.87
1/24/2012,2234.14,4.83
1/23/2012,2232.39,5.25
1/20/2012,2233.96,5.28
1/19/2012,2237.83,5.35
1/18/2012,2242.45,5.37
1/17/2012,2247.39,5.36
1/13/2012,2245.09,5.88
1/12/2012,2234.64,5.85
1/11/2012,2236.04,5.96
1/10/2012,2228.51,5.98
1/9/2012,2226.43,6.04
1/6/2012,2224,6.43
1/5/2012,2217.56,6.38
1/4/2012,2218.42,6.38
1/3/2012,2218.96,6.39
12/30/2011,2226.65,6.35
12/29/2011,2222.76,6.34
12/28/2011,2220.91,6.34
12/27/2011,2204.58,6.12
12/23/2011,2198.9,6.1
12/22/2011,2209.66,6.15
12/21/2011,2206.54,6.14
12/20/2011,2212.35,6.36
12/19/2011,2226.32,6.12
12/16/2011,2220.12,6.08
12/15/2011,2210.62,5.97
12/14/2011,2215.48,5.94
12/13/2011,2208.38,6.14
12/12/2011,2202.86,6.43
12/9/2011,2197.8,6.74
12/8/2011,2211.79,6.62
12/7/2011,2206.3,6.7
12/6/2011,2197.09,7.14
12/5/2011,2202.4,7.1
12/2/2011,2195.16,7.04
12/1/2011,2175.6,6.49
11/30/2011,2180.05,6.56
11/29/2011,2187.06,6.48
11/28/2011,2192.55,6.65
11/25/2011,2185.15,6.63
11/23/2011,2199.94,6.52
11/22/2011,2199.28,6.54
11/21/2011,2200.38,6.54
11/18/2011,2201.88,6.6
11/17/2011,2207.87,6.55
11/16/2011,2205.11,6.86
11/15/2011,2204.74,7.14
11/14/2011,2215.72,7.15
11/10/2011,2211.66,7.14
11/9/2011,2224.03,6.92
11/8/2011,2221.88,6.92
11/7/2011,2235.82,6.78
11/4/2011,2231.7,7.03
11/3/2011,2228.16,7.64
11/2/2011,2234.15,7.68
11/1/2011,2236.7,7.84
10/31/2011,2223.63,7.68
10/28/2011,2208.89,7.65
10/27/2011,2193.48,7.38
10/26/2011,2203.98,7.3
10/25/2011,2213.36,7.17
10/24/2011,2193.34,6.8
10/21/2011,2190.66,6.91
10/20/2011,2190.34,6.95
10/19/2011,2188.26,6.98
10/18/2011,2180.42,6.92
10/17/2011,2179.77,6.93
10/14/2011,2167.18,7.11
10/13/2011,2172.27,7.27
10/12/2011,2158.37,6.98
10/11/2011,2161.12,7.35
10/7/2011,2160.97,7.43
10/6/2011,2166.63,7.41
10/5/2011,2169.82,7.53
10/4/2011,2183.4,7.84
10/3/2011,2197.1,7.93
9/30/2011,2184.58,7.74
9/29/2011,2182.95,7.75
9/28/2011,2176.52,7.73
9/27/2011,2174.28,7.8
9/26/2011,2184.27,7.8
9/23/2011,2196.35,7.83
9/22/2011,2217.47,7.47
9/21/2011,2208.17,9.02
9/20/2011,2195.1,8.83
9/19/2011,2197.07,8.91
9/16/2011,2183.51,8.8
9/15/2011,2180.97,9.24
9/14/2011,2188.41,9.42
9/13/2011,2187.04,9.41
9/12/2011,2197.48,9.56
9/9/2011,2207.26,9.52
9/8/2011,2202.52,9.8
9/7/2011,2197.84,9.8
9/6/2011,2204.15,9.75
9/2/2011,2207.27,9.76
9/1/2011,2190.21,9.59
8/31/2011,2179.02,9.55
8/30/2011,2180.51,9.6
8/29/2011,2164.51,9.39
8/26/2011,2172.51,9.34
8/25/2011,2168.65,9.35
8/24/2011,2158.58,9.25
8/23/2011,2179.22,8.85
8/22/2011,2195.23,8.54
8/19/2011,2198.61,8.52
8/18/2011,2202.67,8.54
8/17/2011,2197.27,8.8
8/16/2011,2189.74,8.81
8/15/2011,2180.29,8.76
8/12/2011,2193.2,8.58
8/11/2011,2178.77,8.42
8/10/2011,2215.69,6.43
8/9/2011,2213.37,6.47
8/8/2011,2205.35,6.75
8/5/2011,2195.89,6.91
8/4/2011,2217.47,6.1
8/3/2011,2203.67,5.93
8/2/2011,2202.41,5.93
8/1/2011,2186.65,5.62
7/29/2011,2177.6,5.54
7/28/2011,2159.58,5.01
7/27/2011,2155.24,4.99
7/26/2011,2157.36,5.45
7/25/2011,2149.34,5.64
7/22/2011,2155.7,5.6
7/21/2011,2147.35,5.5
7/20/2011,2154.15,5.48
7/19/2011,2159.15,5.49
7/18/2011,2153.2,5.43
7/15/2011,2156.97,5.42
7/14/2011,2155.72,5.43
7/13/2011,2163.77,5.61
7/12/2011,2159.78,5.73
7/11/2011,2158.95,5.75
7/8/2011,2150.12,5.63
7/7/2011,2132.82,5.19
7/6/2011,2136.65,5.17
7/5/2011,2131.85,5.13
7/1/2011,2122.07,4.93
6/30/2011,2124.04,4.93
6/29/2011,2125.48,4.93
6/28/2011,2127.62,5.02
6/27/2011,2139.36,4.77
6/24/2011,2150.38,4.54
6/23/2011,2149.39,4.57
6/22/2011,2142.46,4.61
6/21/2011,2141.98,4.66
6/20/2011,2143.06,4.74
6/17/2011,2145.21,4.73
6/16/2011,2148.25,4.7
6/15/2011,2144.88,4.74
6/14/2011,2128.57,4.19
6/13/2011,2140.31,3.85
6/10/2011,2144.75,3.78
6/9/2011,2141.15,3.77
6/8/2011,2146.89,3.73
6/7/2011,2140.55,3.79
6/6/2011,2140.31,3.88
6/3/2011,2142.81,3.87
6/2/2011,2139.51,3.87
6/1/2011,2152.16,3.36
5/31/2011,2142.82,3.18
5/27/2011,2139.13,3.18
5/26/2011,2140.7,3.37
5/25/2011,2133.14,3.34
5/24/2011,2135.51,3.32
5/23/2011,2134.63,3.42
5/20/2011,2133.23,3.41
5/19/2011,2131.18,3.44
5/18/2011,2130.87,3.43
5/17/2011,2137.95,3.34
5/16/2011,2133.6,3.46
5/13/2011,2128.42,3.45
5/12/2011,2123.56,3.42
5/11/2011,2130.27,3.2
5/10/2011,2125.15,3.19
5/9/2011,2131.15,3.19
5/6/2011,2129.72,3.19
5/5/2011,2129.24,3.33
5/4/2011,2123.65,3.4
5/3/2011,2120.04,3.4
5/2/2011,2115.38,3.36
4/29/2011,2112.31,3.39
4/28/2011,2109.98,3.39
4/27/2011,2103.07,3.35
4/26/2011,2108.62,3.54
4/25/2011,2101.51,3.43
4/21/2011,2096.66,3.47
4/20/2011,2097.21,3.48
4/19/2011,2099.77,3.63
4/18/2011,2097.13,3.79
4/15/2011,2093.78,3.87
4/14/2011,2083.61,3.61
4/13/2011,2086.65,3.79
4/12/2011,2081.87,4.14
4/11/2011,2074.45,4.14
4/8/2011,2073,4.14
4/7/2011,2073.71,4.23
4/6/2011,2072.97,4.26
4/5/2011,2077.92,4.21
4/4/2011,2082.6,4.18
4/1/2011,2078.02,4.53
3/31/2011,2076.6,4.54
3/30/2011,2076.28,4.6
3/29/2011,2071.75,4.57
3/28/2011,2077.48,4.47
3/25/2011,2076.93,4.51
3/24/2011,2081.83,4.48
3/23/2011,2086.57,4.64
3/22/2011,2087.78,4.78
3/21/2011,2087.87,4.94
3/18/2011,2090.7,4.92
3/17/2011,2091.17,5.2
3/16/2011,2096.24,5.17
3/15/2011,2085.83,5.04
3/14/2011,2087.19,5.11
3/11/2011,2080.92,5.12
3/10/2011,2082.54,5.17
3/9/2011,2074.28,5.11
3/8/2011,2065.74,5.32
3/7/2011,2070.75,5.47
3/4/2011,2071.39,5.48
3/3/2011,2062.21,5.39
3/2/2011,2073.75,5.5
3/1/2011,2080.94,5.41
2/28/2011,2079.38,5.42
2/25/2011,2073.4,5.39
2/24/2011,2069.72,5.45
2/23/2011,2066.97,5.44
2/22/2011,2070,5.43
2/18/2011,2056.85,5.08
2/17/2011,2058.51,5.26
2/16/2011,2053,5.28
2/15/2011,2053.48,5.76
2/14/2011,2051.18,5.75
2/11/2011,2046.24,5.7
2/10/2011,2040.15,5.86
2/9/2011,2048.85,5.72
2/8/2011,2039.07,6.22
2/7/2011,2045.85,6.53
2/4/2011,2040.72,6.55
2/3/2011,2050.51,6.41
2/2/2011,2054.29,6.39
2/1/2011,2058.09,6.37
1/31/2011,2063.03,6.34
1/28/2011,2068.58,6.82
1/27/2011,2062.93,6.81
1/26/2011,2056.95,6.85
1/25/2011,2069.71,7.15
1/24/2011,2059.36,7.03
1/21/2011,2056.67,7.07
1/20/2011,2050.59,7.04
1/19/2011,2064.19,6.78
1/18/2011,2060.06,7.48
1/14/2011,2061.38,7.64
1/13/2011,2065.02,7.62
1/12/2011,2058.28,7.56
1/11/2011,2059.23,8.02
1/10/2011,2060.56,8.03
1/7/2011,2059.41,8.06
1/6/2011,2049.94,8.01
1/5/2011,2043.25,8.33
1/4/2011,2058.52,8.07
1/3/2011,2057.38,8.15
12/31/2010,2058.93,8.16
12/30/2010,2048.02,7.98
12/29/2010,2049.94,7.98
12/28/2010,2030.93,7.55
12/27/2010,2045.8,7.67
12/23/2010,2039.72,7.72
12/22/2010,2043.9,7.72
12/21/2010,2045.55,7.89
12/20/2010,2042.77,7.86
12/17/2010,2045.73,7.87
12/16/2010,2026.69,7.66
12/15/2010,2022.03,7.61
12/14/2010,2027.52,7.73
12/13/2010,2045.84,7.34
12/10/2010,2041.05,7.38
12/9/2010,2046.22,7.42
12/8/2010,2042.23,7.42
12/7/2010,2047.21,7.48
12/6/2010,2068.84,6.92
12/3/2010,2058.34,6.71
12/2/2010,2058.18,6.72
12/1/2010,2059.42,6.73
11/30/2010,2077.99,6.24
11/29/2010,2075.3,6.41
11/26/2010,2071.1,6.6
11/24/2010,2063.83,6.6
11/23/2010,2082.14,6.1
11/22/2010,2079.55,6.1
11/19/2010,2072.25,5.97
11/18/2010,2069.65,5.95
11/17/2010,2070.05,6.25
11/16/2010,2071.93,6.26
11/15/2010,2063.03,6.16
11/12/2010,2081.03,5.6
11/10/2010,2092.13,5.38
11/9/2010,2090.64,5.42
11/8/2010,2103.56,5.16
11/5/2010,2104.87,5.47
11/4/2010,2110.87,5.49
11/3/2010,2095.19,5.04
11/2/2010,2101.8,4.96
11/1/2010,2094.29,5.16
10/29/2010,2094.99,5.2
10/28/2010,2088.11,5.14
10/27/2010,2082.85,5.16
10/26/2010,2089.32,5.32
10/25/2010,2098.48,5.29
10/22/2010,2092.89,5.41
10/21/2010,2093.25,5.43
10/20/2010,2097.69,5.7
10/19/2010,2096.89,5.76
10/18/2010,2093.18,6.14
10/15/2010,2082.98,6.05
10/14/2010,2095.33,5.76
10/13/2010,2105.02,5.85
10/12/2010,2105.45,5.86
10/8/2010,2109.96,5.97
10/7/2010,2110.18,6.77
10/6/2010,2110.48,6.79
10/5/2010,2098.41,6.67
10/4/2010,2096.71,6.79
10/1/2010,2091.47,6.76
9/30/2010,2092.52,6.81
9/29/2010,2091.38,6.91
9/28/2010,2096.31,6.87
9/27/2010,2089.93,6.9
9/24/2010,2076.55,7.02
9/23/2010,2083.04,6.95
9/22/2010,2084.27,6.98
9/21/2010,2080.67,7.05
9/20/2010,2068.01,6.83
9/17/2010,2062.38,6.79
9/16/2010,2059.9,6.89
9/15/2010,2064.66,6.86
9/14/2010,2075.32,6.69
9/13/2010,2065.52,6.63
9/10/2010,2055.38,6.57
9/9/2010,2057.61,6.73
9/8/2010,2069.53,6.45
9/7/2010,2074.11,6.41
9/3/2010,2058.5,6.08
9/2/2010,2063.53,6.01
9/1/2010,2066.34,6.05
8/31/2010,2077.99,5.76
8/30/2010,2074.08,5.83
8/27/2010,2063.34,5.68
8/26/2010,2083.84,4.69
8/25/2010,2078.9,4.69
8/24/2010,2085.36,4.59
8/23/2010,2076.01,4.64
8/20/2010,2074.62,4.74
8/19/2010,2079.77,4.59
8/18/2010,2071,4.55
8/17/2010,2067.23,4.6
8/16/2010,2073.27,4.57
8/13/2010,2057.35,4.19
8/12/2010,2053.2,4.35
8/11/2010,2057.09,4.27
8/10/2010,2048.95,4.17
8/9/2010,2047.88,4.2
8/6/2010,2048.01,4.37
8/5/2010,2039.34,4.26
8/4/2010,2035,4.31
8/3/2010,2039.08,4.23
8/2/2010,2031.62,4.24
7/30/2010,2037.58,4.07
7/29/2010,2026.46,3.87
7/28/2010,2026.37,4.22
7/27/2010,2020.64,4.19
7/26/2010,2021.95,4.24
7/23/2010,2019.31,4.34
7/22/2010,2024.03,4.55
7/21/2010,2026.78,5.35
7/20/2010,2018.72,5.36
7/19/2010,2015.47,5.37
7/16/2010,2018.75,5.33
7/15/2010,2014.14,6.09
7/14/2010,2005.84,6.05
7/13/2010,1995.28,6.05
7/12/2010,1998.91,6
7/9/2010,1995.26,5.99
7/8/2010,1996.71,5.98
7/7/2010,1998.68,6.29
7/6/2010,2003.68,6.31
7/2/2010,1995.75,6.23
7/1/2010,2001.87,6.29
6/30/2010,1998.43,6.29
6/29/2010,1996.84,6.34
6/28/2010,1992,6.39
6/25/2010,1981.76,6.37
6/24/2010,1980.63,6.4
6/23/2010,1983.5,6.72
6/22/2010,1979.35,6.72
6/21/2010,1971.68,6.64
6/18/2010,1967.81,6.68
6/17/2010,1968.85,6.74
6/16/2010,1955.72,7.15
6/15/2010,1952.61,7.35
6/14/2010,1955.75,7.35
6/11/2010,1959.66,7.48
6/10/2010,1946.15,7.21
6/9/2010,1962.43,6.91
6/8/2010,1966.69,7.01
6/7/2010,1967.73,7.26
6/4/2010,1968.8,7.44
6/3/2010,1947.84,6.71
6/2/2010,1950.22,6.74
6/1/2010,1957.18,6.68
5/31/2010,1956.73,6.81
5/28/2010,1956.73,6.82
5/27/2010,1954.03,6.9
5/26/2010,1965.66,6.79
5/25/2010,1971.46,6.74
5/24/2010,1971.83,6.77
5/21/2010,1979.91,6.65
5/20/2010,1976.59,6.7
5/19/2010,1970.3,6.66
5/18/2010,1976.14,6.6
5/17/2010,1966.62,6.73
5/14/2010,1970.13,6.69
5/13/2010,1955.67,6.41
5/12/2010,1951.98,6.58
5/11/2010,1951.66,6.59
5/10/2010,1957.17,6.56
5/7/2010,1962.59,6.48
5/6/2010,1983.54,5.45
5/5/2010,1972.62,5.31
5/4/2010,1971.29,5.42
5/3/2010,1961.65,5.85
4/30/2010,1967.57,5.76
4/29/2010,1959.05,5.64
4/28/2010,1949.68,5.48
4/27/2010,1961.39,5.14
4/26/2010,1950.33,4.9
4/23/2010,1950.39,4.98
4/22/2010,1955.03,4.92
4/21/2010,1959.1,4.86
4/20/2010,1950.64,4.72
4/19/2010,1947.95,4.71
4/16/2010,1955.21,4.54
4/15/2010,1946.15,4.35
4/14/2010,1941.43,4.46
4/13/2010,1945.22,4.42
4/12/2010,1940.32,4.37
4/9/2010,1933.19,4.24
4/8/2010,1931.21,4.24
4/7/2010,1934.13,4.34
4/6/2010,1921.22,3.94
4/5/2010,1918.79,3.93
4/2/2010,1921.85,4.29
4/1/2010,1930.65,4.01
3/31/2010,1932.4,4.06
3/30/2010,1927.05,4.04
3/29/2010,1925.74,4.21
3/26/2010,1924.49,4.22
3/25/2010,1918.71,4.2
3/24/2010,1923.78,4.15
3/23/2010,1938.82,3.47
3/22/2010,1939.65,3.67
3/19/2010,1937.99,3.84
3/18/2010,1938.94,3.83
3/17/2010,1940.54,3.93
3/16/2010,1936.98,4.01
3/15/2010,1930.58,3.93
3/12/2010,1928.15,4.1
3/11/2010,1925.76,4.26
3/10/2010,1924.89,4.26
3/9/2010,1925.4,4.26
3/8/2010,1924.32,4.28
3/5/2010,1923.09,4.35
3/4/2010,1929.7,4.27
3/3/2010,1926.87,4.35
3/2/2010,1927.71,4.41
3/1/2010,1926.06,4.47
2/26/2010,1926.64,4.5
2/25/2010,1919.48,4.52
2/24/2010,1914.23,4.66
2/23/2010,1915.04,4.88
2/22/2010,1903.33,4.52
2/19/2010,1901.24,4.52
2/18/2010,1895.3,4.41
2/17/2010,1897.46,4.43
2/16/2010,1903.99,4.83
2/12/2010,1902.04,4.84
2/11/2010,1896.79,4.79
2/10/2010,1900.07,4.8
2/9/2010,1905.94,4.74
2/8/2010,1912.72,4.6
2/5/2010,1919.01,4.65
2/4/2010,1917.84,4.65
2/3/2010,1911.02,4.62
2/2/2010,1915.86,4.95
2/1/2010,1912.67,4.99
1/29/2010,1919.82,5.26
1/28/2010,1911.92,5.13
1/27/2010,1912.83,5.13
1/26/2010,1912.5,5.14
1/25/2010,1914.97,5.12
