Security,LD20TRUU Index,
Start Date,12/31/1991 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
1/12/2018,201.43,201.43
1/11/2018,201.42,201.42
1/10/2018,201.42,201.42
1/9/2018,201.41,201.41
1/8/2018,201.4,201.4
1/5/2018,201.38,201.38
1/4/2018,201.37,201.37
1/3/2018,201.36,201.36
1/2/2018,201.35,201.35
12/29/2017,201.35,201.35
12/28/2017,201.33,201.33
12/27/2017,201.32,201.32
12/26/2017,201.31,201.31
12/22/2017,201.29,201.29
12/21/2017,201.27,201.27
12/20/2017,201.27,201.27
12/19/2017,201.26,201.26
12/18/2017,201.26,201.26
12/15/2017,201.24,201.24
12/14/2017,201.24,201.24
12/13/2017,201.24,201.24
12/12/2017,201.22,201.22
12/11/2017,201.22,201.22
12/8/2017,201.21,201.21
12/7/2017,201.2,201.2
12/6/2017,201.19,201.19
12/5/2017,201.18,201.18
12/4/2017,201.18,201.18
12/1/2017,201.16,201.16
11/30/2017,201.16,201.16
11/29/2017,201.15,201.15
11/28/2017,201.15,201.15
11/27/2017,201.13,201.13
11/24/2017,201.11,201.11
11/22/2017,201.1,201.1
11/21/2017,201.09,201.09
11/20/2017,201.08,201.08
11/17/2017,201.06,201.06
11/16/2017,201.06,201.06
11/15/2017,201.06,201.06
11/14/2017,201.05,201.05
11/13/2017,201.05,201.05
11/10/2017,201.04,201.04
11/9/2017,201.03,201.03
11/8/2017,201.03,201.03
11/7/2017,201.03,201.03
11/6/2017,201.03,201.03
11/3/2017,201.01,201.01
11/2/2017,201.01,201.01
11/1/2017,201.01,201.01
10/31/2017,201.01,201.01
10/30/2017,201.01,201.01
10/27/2017,200.99,200.99
10/26/2017,200.99,200.99
10/25/2017,200.98,200.98
10/24/2017,200.98,200.98
10/23/2017,200.97,200.97
10/20/2017,200.95,200.95
10/19/2017,200.95,200.95
10/18/2017,200.94,200.94
10/17/2017,200.94,200.94
10/16/2017,200.93,200.93
10/13/2017,200.92,200.92
10/12/2017,200.91,200.91
10/11/2017,200.9,200.9
10/10/2017,200.89,200.89
10/6/2017,200.87,200.87
10/5/2017,200.87,200.87
10/4/2017,200.87,200.87
10/3/2017,200.87,200.87
10/2/2017,200.86,200.86
9/29/2017,200.85,200.85
9/28/2017,200.84,200.84
9/27/2017,200.83,200.83
9/26/2017,200.83,200.83
9/25/2017,200.83,200.83
9/22/2017,200.81,200.81
9/21/2017,200.8,200.8
9/20/2017,200.79,200.79
9/19/2017,200.79,200.79
9/18/2017,200.78,200.78
9/15/2017,200.76,200.76
9/14/2017,200.76,200.76
9/13/2017,200.76,200.76
9/12/2017,200.75,200.75
9/11/2017,200.74,200.74
9/8/2017,200.73,200.73
9/7/2017,200.72,200.72
9/6/2017,200.7,200.7
9/5/2017,200.71,200.71
9/1/2017,200.69,200.69
8/31/2017,200.69,200.69
8/30/2017,200.69,200.69
8/29/2017,200.68,200.68
8/28/2017,200.67,200.67
8/25/2017,200.65,200.65
8/24/2017,200.65,200.65
8/23/2017,200.64,200.64
8/22/2017,200.64,200.64
8/21/2017,200.63,200.63
8/18/2017,200.61,200.61
8/17/2017,200.6,200.6
8/16/2017,200.59,200.59
8/15/2017,200.58,200.58
8/14/2017,200.58,200.58
8/11/2017,200.56,200.56
8/10/2017,200.55,200.55
8/9/2017,200.54,200.54
8/8/2017,200.53,200.53
8/7/2017,200.53,200.53
8/4/2017,200.51,200.51
8/3/2017,200.5,200.5
8/2/2017,200.49,200.49
8/1/2017,200.48,200.48
7/31/2017,200.48,200.48
7/28/2017,200.47,200.47
7/27/2017,200.46,200.46
7/26/2017,200.45,200.45
7/25/2017,200.44,200.44
7/24/2017,200.43,200.43
7/21/2017,200.42,200.42
7/20/2017,200.41,200.41
7/19/2017,200.41,200.41
7/18/2017,200.42,200.42
7/17/2017,200.41,200.41
7/14/2017,200.4,200.4
7/13/2017,200.39,200.39
7/12/2017,200.38,200.38
7/11/2017,200.37,200.37
7/10/2017,200.37,200.37
7/7/2017,200.35,200.35
7/6/2017,200.34,200.34
7/5/2017,200.33,200.33
7/3/2017,200.32,200.32
6/30/2017,200.31,200.31
6/29/2017,200.31,200.31
6/28/2017,200.3,200.3
6/27/2017,200.3,200.3
6/26/2017,200.3,200.3
6/23/2017,200.29,200.29
6/22/2017,200.28,200.28
6/21/2017,200.26,200.26
6/20/2017,200.25,200.25
6/19/2017,200.24,200.24
6/16/2017,200.22,200.22
6/15/2017,200.22,200.22
6/14/2017,200.21,200.21
6/13/2017,200.21,200.21
6/12/2017,200.2,200.2
6/9/2017,200.19,200.19
6/8/2017,200.19,200.19
6/7/2017,200.19,200.19
6/6/2017,200.19,200.19
6/5/2017,200.19,200.19
6/2/2017,200.17,200.17
6/1/2017,200.17,200.17
5/31/2017,200.16,200.16
5/30/2017,200.16,200.16
5/26/2017,200.14,200.14
5/25/2017,200.14,200.14
5/24/2017,200.14,200.14
5/23/2017,200.13,200.13
5/22/2017,200.13,200.13
5/19/2017,200.12,200.12
5/18/2017,200.12,200.12
5/17/2017,200.12,200.12
5/16/2017,200.11,200.11
5/15/2017,200.1,200.1
5/12/2017,200.09,200.09
5/11/2017,200.09,200.09
5/10/2017,200.08,200.08
5/9/2017,200.07,200.07
5/8/2017,200.07,200.07
5/5/2017,200.06,200.06
5/4/2017,200.06,200.06
5/3/2017,200.06,200.06
5/2/2017,200.06,200.06
5/1/2017,200.06,200.06
4/28/2017,200.06,200.06
4/27/2017,200.05,200.05
4/26/2017,200.04,200.04
4/25/2017,200.03,200.03
4/24/2017,200.03,200.03
4/21/2017,200.03,200.03
4/20/2017,200.02,200.02
4/19/2017,200.01,200.01
4/18/2017,200,200
4/17/2017,199.99,199.99
4/13/2017,199.98,199.98
4/12/2017,199.97,199.97
4/11/2017,199.96,199.96
4/10/2017,199.95,199.95
4/7/2017,199.94,199.94
4/6/2017,199.95,199.95
4/5/2017,199.95,199.95
4/4/2017,199.95,199.95
4/3/2017,199.94,199.94
3/31/2017,199.93,199.93
3/30/2017,199.92,199.92
3/29/2017,199.92,199.92
3/28/2017,199.91,199.91
3/27/2017,199.91,199.91
3/24/2017,199.9,199.9
3/23/2017,199.9,199.9
3/22/2017,199.89,199.89
3/21/2017,199.89,199.89
3/20/2017,199.88,199.88
3/17/2017,199.87,199.87
3/16/2017,199.87,199.87
3/15/2017,199.86,199.86
3/14/2017,199.84,199.84
3/13/2017,199.83,199.83
3/10/2017,199.84,199.84
3/9/2017,199.84,199.84
3/8/2017,199.84,199.84
3/7/2017,199.84,199.84
3/6/2017,199.84,199.84
3/3/2017,199.84,199.84
3/2/2017,199.85,199.85
3/1/2017,199.87,199.87
2/28/2017,199.92,199.92
2/27/2017,199.92,199.92
2/24/2017,199.91,199.91
2/23/2017,199.91,199.91
2/22/2017,199.9,199.9
2/21/2017,199.89,199.89
2/17/2017,199.88,199.88
2/16/2017,199.87,199.87
2/15/2017,199.87,199.87
2/14/2017,199.86,199.86
2/13/2017,199.87,199.87
2/10/2017,199.86,199.86
2/9/2017,199.85,199.85
2/8/2017,199.85,199.85
2/7/2017,199.85,199.85
2/6/2017,199.85,199.85
2/3/2017,199.84,199.84
2/2/2017,199.84,199.84
2/1/2017,199.83,199.83
1/31/2017,199.83,199.83
1/30/2017,199.83,199.83
1/27/2017,199.82,199.82
1/26/2017,199.82,199.82
1/25/2017,199.82,199.82
1/24/2017,199.81,199.81
1/23/2017,199.81,199.81
1/20/2017,199.8,199.8
1/19/2017,199.79,199.79
1/18/2017,199.79,199.79
1/17/2017,199.78,199.78
1/13/2017,199.77,199.77
1/12/2017,199.77,199.77
1/11/2017,199.77,199.77
1/10/2017,199.76,199.76
1/9/2017,199.76,199.76
1/6/2017,199.74,199.74
1/5/2017,199.74,199.74
1/4/2017,199.73,199.73
1/3/2017,199.72,199.72
12/30/2016,199.71,199.71
12/29/2016,199.71,199.71
12/28/2016,199.7,199.7
12/27/2016,199.69,199.69
12/23/2016,199.69,199.69
12/22/2016,199.69,199.69
12/21/2016,199.68,199.68
12/20/2016,199.67,199.67
12/19/2016,199.67,199.67
12/16/2016,199.66,199.66
12/15/2016,199.66,199.66
12/14/2016,199.65,199.65
12/13/2016,199.65,199.65
12/12/2016,199.65,199.65
12/9/2016,199.64,199.64
12/8/2016,199.65,199.65
12/7/2016,199.65,199.65
12/6/2016,199.65,199.65
12/5/2016,199.65,199.65
12/2/2016,199.65,199.65
12/1/2016,199.65,199.65
11/30/2016,199.64,199.64
11/29/2016,199.64,199.64
11/28/2016,199.63,199.63
11/25/2016,199.62,199.62
11/23/2016,199.62,199.62
11/22/2016,199.62,199.62
11/21/2016,199.62,199.62
11/18/2016,199.61,199.61
11/17/2016,199.61,199.61
11/16/2016,199.6,199.6
11/15/2016,199.59,199.59
11/14/2016,199.58,199.58
11/10/2016,199.59,199.59
11/9/2016,199.61,199.61
11/8/2016,199.61,199.61
11/7/2016,199.61,199.61
11/4/2016,199.62,199.62
11/3/2016,199.62,199.62
11/2/2016,199.62,199.62
11/1/2016,199.62,199.62
10/31/2016,199.62,199.62
10/28/2016,199.62,199.62
10/27/2016,199.62,199.62
10/26/2016,199.62,199.62
10/25/2016,199.61,199.61
10/24/2016,199.61,199.61
10/21/2016,199.6,199.6
10/20/2016,199.6,199.6
10/19/2016,199.6,199.6
10/18/2016,199.59,199.59
10/17/2016,199.59,199.59
10/14/2016,199.59,199.59
10/13/2016,199.59,199.59
10/12/2016,199.57,199.57
10/11/2016,199.56,199.56
10/7/2016,199.56,199.56
10/6/2016,199.55,199.55
10/5/2016,199.55,199.55
10/4/2016,199.55,199.55
10/3/2016,199.56,199.56
9/30/2016,199.56,199.56
9/29/2016,199.57,199.57
9/28/2016,199.57,199.57
9/27/2016,199.57,199.57
9/26/2016,199.58,199.58
9/23/2016,199.58,199.58
9/22/2016,199.58,199.58
9/21/2016,199.56,199.56
9/20/2016,199.54,199.54
9/19/2016,199.53,199.53
9/16/2016,199.51,199.51
9/15/2016,199.51,199.51
9/14/2016,199.5,199.5
9/13/2016,199.49,199.49
9/12/2016,199.48,199.48
9/9/2016,199.49,199.49
9/8/2016,199.49,199.49
9/7/2016,199.49,199.49
9/6/2016,199.49,199.49
9/2/2016,199.48,199.48
9/1/2016,199.47,199.47
8/31/2016,199.47,199.47
8/30/2016,199.47,199.47
8/29/2016,199.46,199.46
8/26/2016,199.46,199.46
8/25/2016,199.47,199.47
8/24/2016,199.46,199.46
8/23/2016,199.46,199.46
8/22/2016,199.46,199.46
8/19/2016,199.45,199.45
8/18/2016,199.46,199.46
8/17/2016,199.45,199.45
8/16/2016,199.45,199.45
8/15/2016,199.45,199.45
8/12/2016,199.44,199.44
8/11/2016,199.44,199.44
8/10/2016,199.44,199.44
8/9/2016,199.44,199.44
8/8/2016,199.44,199.44
8/5/2016,199.44,199.44
8/4/2016,199.45,199.45
8/3/2016,199.44,199.44
8/2/2016,199.44,199.44
8/1/2016,199.43,199.43
7/29/2016,199.43,199.43
7/28/2016,199.43,199.43
7/27/2016,199.42,199.42
7/26/2016,199.41,199.41
7/25/2016,199.4,199.4
7/22/2016,199.4,199.4
7/21/2016,199.4,199.4
7/20/2016,199.39,199.39
7/19/2016,199.39,199.39
7/18/2016,199.39,199.39
7/15/2016,199.38,199.38
7/14/2016,199.38,199.38
7/13/2016,199.38,199.38
7/12/2016,199.38,199.38
7/11/2016,199.39,199.39
7/8/2016,199.39,199.39
7/7/2016,199.39,199.39
7/6/2016,199.39,199.39
7/5/2016,199.39,199.39
7/1/2016,199.38,199.38
6/30/2016,199.38,199.38
6/29/2016,199.38,199.38
6/28/2016,199.38,199.38
6/27/2016,199.37,199.37
6/24/2016,199.37,199.37
6/23/2016,199.35,199.35
6/22/2016,199.35,199.35
6/21/2016,199.35,199.35
6/20/2016,199.35,199.35
6/17/2016,199.35,199.35
6/16/2016,199.35,199.35
6/15/2016,199.35,199.35
6/14/2016,199.33,199.33
6/13/2016,199.33,199.33
6/10/2016,199.33,199.33
6/9/2016,199.32,199.32
6/8/2016,199.32,199.32
6/7/2016,199.31,199.31
6/6/2016,199.3,199.3
6/3/2016,199.3,199.3
6/2/2016,199.28,199.28
6/1/2016,199.26,199.26
5/31/2016,199.26,199.26
5/27/2016,199.25,199.25
5/26/2016,199.26,199.26
5/25/2016,199.25,199.25
5/24/2016,199.24,199.24
5/23/2016,199.24,199.24
5/20/2016,199.25,199.25
5/19/2016,199.24,199.24
5/18/2016,199.24,199.24
5/17/2016,199.26,199.26
5/16/2016,199.26,199.26
5/13/2016,199.26,199.26
5/12/2016,199.26,199.26
5/11/2016,199.26,199.26
5/10/2016,199.26,199.26
5/9/2016,199.26,199.26
5/6/2016,199.27,199.27
5/5/2016,199.26,199.26
5/4/2016,199.26,199.26
5/3/2016,199.26,199.26
5/2/2016,199.25,199.25
4/29/2016,199.25,199.25
4/28/2016,199.24,199.24
4/27/2016,199.23,199.23
4/26/2016,199.23,199.23
4/25/2016,199.23,199.23
4/22/2016,199.23,199.23
4/21/2016,199.23,199.23
4/20/2016,199.23,199.23
4/19/2016,199.23,199.23
4/18/2016,199.23,199.23
4/15/2016,199.21,199.21
4/14/2016,199.21,199.21
4/13/2016,199.21,199.21
4/12/2016,199.21,199.21
4/11/2016,199.21,199.21
4/8/2016,199.21,199.21
4/7/2016,199.2,199.2
4/6/2016,199.2,199.2
4/5/2016,199.2,199.2
4/4/2016,199.19,199.19
4/1/2016,199.17,199.17
3/31/2016,199.18,199.18
3/30/2016,199.17,199.17
3/29/2016,199.15,199.15
3/28/2016,199.14,199.14
3/24/2016,199.13,199.13
3/23/2016,199.12,199.12
3/22/2016,199.12,199.12
3/21/2016,199.12,199.12
3/18/2016,199.11,199.11
3/17/2016,199.11,199.11
3/16/2016,199.1,199.1
3/15/2016,199.09,199.09
3/14/2016,199.09,199.09
3/11/2016,199.09,199.09
3/10/2016,199.09,199.09
3/9/2016,199.09,199.09
3/8/2016,199.09,199.09
3/7/2016,199.09,199.09
3/4/2016,199.09,199.09
3/3/2016,199.08,199.08
3/2/2016,199.07,199.07
3/1/2016,199.06,199.06
2/29/2016,199.06,199.06
2/26/2016,199.06,199.06
2/25/2016,199.06,199.06
2/24/2016,199.06,199.06
2/23/2016,199.05,199.05
2/22/2016,199.05,199.05
2/19/2016,199.05,199.05
2/18/2016,199.05,199.05
2/17/2016,199.05,199.05
2/16/2016,199.05,199.05
2/12/2016,199.05,199.05
2/11/2016,199.07,199.07
2/10/2016,199.04,199.04
2/9/2016,199.04,199.04
2/8/2016,199.04,199.04
2/5/2016,199.02,199.02
2/4/2016,199.02,199.02
2/3/2016,199.01,199.01
2/2/2016,199.01,199.01
2/1/2016,199.01,199.01
1/29/2016,199.01,199.01
1/28/2016,198.99,198.99
1/27/2016,199,199
1/26/2016,199,199
1/25/2016,199,199
1/22/2016,199,199
1/21/2016,199,199
1/20/2016,199.02,199.02
1/19/2016,199.01,199.01
1/15/2016,199,199
1/14/2016,198.98,198.98
1/13/2016,198.98,198.98
1/12/2016,198.97,198.97
1/11/2016,198.97,198.97
1/8/2016,198.97,198.97
1/7/2016,198.96,198.96
1/6/2016,198.96,198.96
1/5/2016,198.96,198.96
1/4/2016,198.96,198.96
12/31/2015,198.95,198.95
12/30/2015,198.95,198.95
12/29/2015,198.94,198.94
12/28/2015,198.94,198.94
12/24/2015,198.94,198.94
12/23/2015,198.94,198.94
12/22/2015,198.94,198.94
12/21/2015,198.93,198.93
12/18/2015,198.91,198.91
12/17/2015,198.9,198.9
12/16/2015,198.89,198.89
12/15/2015,198.89,198.89
12/14/2015,198.89,198.89
12/11/2015,198.88,198.88
12/10/2015,198.87,198.87
12/9/2015,198.87,198.87
12/8/2015,198.86,198.86
12/7/2015,198.86,198.86
12/4/2015,198.89,198.89
12/3/2015,198.9,198.9
12/2/2015,198.91,198.91
12/1/2015,198.92,198.92
11/30/2015,198.91,198.91
11/27/2015,198.92,198.92
11/25/2015,198.91,198.91
11/24/2015,198.92,198.92
11/23/2015,198.92,198.92
11/20/2015,198.93,198.93
11/19/2015,198.93,198.93
11/18/2015,198.92,198.92
11/17/2015,198.92,198.92
11/16/2015,198.92,198.92
11/13/2015,198.92,198.92
11/12/2015,198.91,198.91
11/10/2015,198.91,198.91
11/9/2015,198.9,198.9
11/6/2015,198.9,198.9
11/5/2015,198.91,198.91
11/4/2015,198.92,198.92
11/3/2015,198.93,198.93
11/2/2015,198.92,198.92
10/30/2015,198.93,198.93
10/29/2015,198.94,198.94
10/28/2015,198.94,198.94
10/27/2015,198.95,198.95
10/26/2015,198.96,198.96
10/23/2015,198.97,198.97
10/22/2015,198.97,198.97
10/21/2015,198.97,198.97
10/20/2015,198.97,198.97
10/19/2015,198.97,198.97
10/16/2015,198.98,198.98
10/15/2015,198.98,198.98
10/14/2015,198.98,198.98
10/13/2015,198.97,198.97
10/9/2015,198.97,198.97
10/8/2015,198.97,198.97
10/7/2015,198.97,198.97
10/6/2015,198.97,198.97
10/5/2015,198.97,198.97
10/2/2015,198.97,198.97
10/1/2015,198.96,198.96
9/30/2015,198.96,198.96
9/29/2015,198.95,198.95
9/28/2015,198.95,198.95
9/25/2015,198.96,198.96
9/24/2015,198.96,198.96
9/23/2015,198.95,198.95
9/22/2015,198.95,198.95
9/21/2015,198.94,198.94
9/18/2015,198.94,198.94
9/17/2015,198.92,198.92
9/16/2015,198.89,198.89
9/15/2015,198.88,198.88
9/14/2015,198.89,198.89
9/11/2015,198.89,198.89
9/10/2015,198.89,198.89
9/9/2015,198.89,198.89
9/8/2015,198.88,198.88
9/4/2015,198.88,198.88
9/3/2015,198.89,198.89
9/2/2015,198.88,198.88
9/1/2015,198.88,198.88
8/31/2015,198.88,198.88
8/28/2015,198.88,198.88
8/27/2015,198.88,198.88
8/26/2015,198.89,198.89
8/25/2015,198.88,198.88
8/24/2015,198.89,198.89
8/21/2015,198.88,198.88
8/20/2015,198.88,198.88
8/19/2015,198.87,198.87
8/18/2015,198.86,198.86
8/17/2015,198.85,198.85
8/14/2015,198.85,198.85
8/13/2015,198.85,198.85
8/12/2015,198.85,198.85
8/11/2015,198.85,198.85
8/10/2015,198.84,198.84
8/7/2015,198.84,198.84
8/6/2015,198.85,198.85
8/5/2015,198.84,198.84
8/4/2015,198.85,198.85
8/3/2015,198.86,198.86
7/31/2015,198.87,198.87
7/30/2015,198.86,198.86
7/29/2015,198.87,198.87
7/28/2015,198.87,198.87
7/27/2015,198.87,198.87
7/24/2015,198.87,198.87
7/23/2015,198.87,198.87
7/22/2015,198.87,198.87
7/21/2015,198.87,198.87
7/20/2015,198.87,198.87
7/17/2015,198.87,198.87
7/16/2015,198.88,198.88
7/15/2015,198.88,198.88
7/14/2015,198.88,198.88
7/13/2015,198.88,198.88
7/10/2015,198.88,198.88
7/9/2015,198.88,198.88
7/8/2015,198.88,198.88
7/7/2015,198.88,198.88
7/6/2015,198.88,198.88
7/2/2015,198.88,198.88
7/1/2015,198.87,198.87
6/30/2015,198.87,198.87
6/29/2015,198.87,198.87
6/26/2015,198.87,198.87
6/25/2015,198.87,198.87
6/24/2015,198.87,198.87
6/23/2015,198.87,198.87
6/22/2015,198.87,198.87
6/19/2015,198.87,198.87
6/18/2015,198.87,198.87
6/17/2015,198.86,198.86
6/16/2015,198.86,198.86
6/15/2015,198.86,198.86
6/12/2015,198.85,198.85
6/11/2015,198.85,198.85
6/10/2015,198.85,198.85
6/9/2015,198.85,198.85
6/8/2015,198.86,198.86
6/5/2015,198.85,198.85
6/4/2015,198.86,198.86
6/3/2015,198.86,198.86
6/2/2015,198.86,198.86
6/1/2015,198.86,198.86
5/29/2015,198.86,198.86
5/28/2015,198.85,198.85
5/27/2015,198.85,198.85
5/26/2015,198.85,198.85
5/22/2015,198.85,198.85
5/21/2015,198.85,198.85
5/20/2015,198.85,198.85
5/19/2015,198.85,198.85
5/18/2015,198.85,198.85
5/15/2015,198.85,198.85
5/14/2015,198.85,198.85
5/13/2015,198.85,198.85
5/12/2015,198.84,198.84
5/11/2015,198.84,198.84
5/8/2015,198.85,198.85
5/7/2015,198.84,198.84
5/6/2015,198.84,198.84
5/5/2015,198.85,198.85
5/4/2015,198.84,198.84
5/1/2015,198.84,198.84
4/30/2015,198.85,198.85
4/29/2015,198.84,198.84
4/28/2015,198.84,198.84
4/27/2015,198.84,198.84
4/24/2015,198.84,198.84
4/23/2015,198.83,198.83
4/22/2015,198.83,198.83
4/21/2015,198.83,198.83
4/20/2015,198.83,198.83
4/17/2015,198.83,198.83
4/16/2015,198.83,198.83
4/15/2015,198.83,198.83
4/14/2015,198.83,198.83
4/13/2015,198.82,198.82
4/10/2015,198.82,198.82
4/9/2015,198.82,198.82
4/8/2015,198.82,198.82
4/7/2015,198.82,198.82
4/6/2015,198.83,198.83
4/3/2015,198.82,198.82
4/2/2015,198.82,198.82
4/1/2015,198.82,198.82
3/31/2015,198.81,198.81
3/30/2015,198.81,198.81
3/27/2015,198.8,198.8
3/26/2015,198.8,198.8
3/25/2015,198.8,198.8
3/24/2015,198.81,198.81
3/23/2015,198.81,198.81
3/20/2015,198.81,198.81
3/19/2015,198.8,198.8
3/18/2015,198.8,198.8
3/17/2015,198.79,198.79
3/16/2015,198.8,198.8
3/13/2015,198.8,198.8
3/12/2015,198.8,198.8
3/11/2015,198.8,198.8
3/10/2015,198.8,198.8
3/9/2015,198.8,198.8
3/6/2015,198.8,198.8
3/5/2015,198.81,198.81
3/4/2015,198.81,198.81
3/3/2015,198.8,198.8
3/2/2015,198.81,198.81
2/27/2015,198.81,198.81
2/26/2015,198.8,198.8
2/25/2015,198.81,198.81
2/24/2015,198.81,198.81
2/23/2015,198.8,198.8
2/20/2015,198.81,198.81
2/19/2015,198.8,198.8
2/18/2015,198.81,198.81
2/17/2015,198.8,198.8
2/13/2015,198.8,198.8
2/12/2015,198.8,198.8
2/11/2015,198.8,198.8
2/10/2015,198.8,198.8
2/9/2015,198.8,198.8
2/6/2015,198.79,198.79
2/5/2015,198.8,198.8
2/4/2015,198.8,198.8
2/3/2015,198.8,198.8
2/2/2015,198.8,198.8
1/30/2015,198.8,198.8
1/29/2015,198.8,198.8
1/28/2015,198.8,198.8
1/27/2015,198.8,198.8
1/26/2015,198.8,198.8
1/23/2015,198.79,198.79
1/22/2015,198.79,198.79
1/21/2015,198.79,198.79
1/20/2015,198.79,198.79
1/16/2015,198.79,198.79
1/15/2015,198.79,198.79
1/14/2015,198.78,198.78
1/13/2015,198.78,198.78
1/12/2015,198.78,198.78
1/9/2015,198.78,198.78
1/8/2015,198.78,198.78
1/7/2015,198.77,198.77
1/6/2015,198.77,198.77
1/5/2015,198.77,198.77
1/2/2015,198.77,198.77
12/31/2014,198.76,198.76
12/30/2014,198.77,198.77
12/29/2014,198.77,198.77
12/26/2014,198.77,198.77
12/24/2014,198.76,198.76
12/23/2014,198.76,198.76
12/22/2014,198.76,198.76
12/19/2014,198.75,198.75
12/18/2014,198.75,198.75
12/17/2014,198.76,198.76
12/16/2014,198.76,198.76
12/15/2014,198.77,198.77
12/12/2014,198.77,198.77
12/11/2014,198.76,198.76
12/10/2014,198.76,198.76
12/9/2014,198.76,198.76
12/8/2014,198.76,198.76
12/5/2014,198.77,198.77
12/4/2014,198.77,198.77
12/3/2014,198.77,198.77
12/2/2014,198.77,198.77
12/1/2014,198.77,198.77
11/28/2014,198.77,198.77
11/26/2014,198.77,198.77
11/25/2014,198.77,198.77
11/24/2014,198.77,198.77
11/21/2014,198.77,198.77
11/20/2014,198.77,198.77
11/19/2014,198.77,198.77
11/18/2014,198.77,198.77
11/17/2014,198.76,198.76
11/14/2014,198.76,198.76
11/13/2014,198.76,198.76
11/12/2014,198.76,198.76
11/10/2014,198.76,198.76
11/7/2014,198.76,198.76
11/6/2014,198.77,198.77
11/5/2014,198.77,198.77
11/4/2014,198.76,198.76
11/3/2014,198.76,198.76
10/31/2014,198.77,198.77
10/30/2014,198.76,198.76
10/29/2014,198.76,198.76
10/28/2014,198.76,198.76
10/27/2014,198.76,198.76
