DATE,y2_diff_ewm,y10_diff_ewm,slope_diff_ewm
1980-03-19,0.043456335936819385,0.017191121077284925,-0.023424115966705295
1980-03-20,0.06908481246785829,0.02705962910645625,-0.03335539000824328
1980-03-21,0.06601784281290567,0.031051735605139325,-0.029177244582681238
1980-03-24,0.07657642935280222,0.04604082814794798,-0.02658007400640712
1980-03-25,0.06713131595984724,0.04159588268845482,-0.023607107327254247
1980-03-26,0.06724056328611402,0.03734600656565757,-0.026306940346442143
1980-03-27,0.059013639230331864,0.03365950257655419,-0.023641759725363753
1980-03-28,0.048504133167167604,0.022975002455248344,-0.023785735363969555
1980-03-31,0.036943914157577515,0.01911633914116332,-0.019224596570620478
1980-04-01,0.0340750385182871,0.02026784518631418,-0.016807578867564718
1980-04-02,0.03021317406029137,0.01728938327212082,-0.016220920103237443
1980-04-03,0.028727891567115426,0.012587921699905972,-0.018034502549840556
1980-04-07,0.0034027019279081368,-0.002215624937802507,-0.011865403483068644
1980-04-08,0.004742654445118418,0.000794570879725101,-0.010766071056670523
1980-04-09,-0.008192072882066227,-0.0047037435527470025,-0.006344043266296502
1980-04-10,-0.00680504256881897,-0.004532916614037823,-0.006835429819617654
1980-04-11,-0.019221143253057023,-0.014136979739971385,-0.005049224563792956
