Security,USOSFR2 BGN Curncy
6/11/2007,5.3862
6/8/2007,5.3642
6/7/2007,5.3937
6/6/2007,5.3037
6/5/2007,5.3462
6/4/2007,5.3167
6/1/2007,5.3252
5/31/2007,5.2627
5/30/2007,5.2207
5/29/2007,5.2287
5/28/2007,5.2072
5/25/2007,5.1937
5/24/2007,5.1742
5/23/2007,5.1737
5/22/2007,5.1652
5/21/2007,5.1357
5/18/2007,5.1512
5/17/2007,5.1092
5/16/2007,5.0657
5/15/2007,5.0662
5/14/2007,5.0602
5/11/2007,5.0402
5/10/2007,5.0122
5/9/2007,5.0487
5/8/2007,5.0087
5/7/2007,5.0087
5/4/2007,4.9987
5/3/2007,5.0282
5/2/2007,4.9817
5/1/2007,4.9692
4/30/2007,4.9332
4/27/2007,4.9957
4/26/2007,4.9957
4/25/2007,4.9462
4/24/2007,4.9062
4/23/2007,4.9357
4/20/2007,4.9637
4/19/2007,4.9537
4/18/2007,4.9457
4/17/2007,4.9842
4/16/2007,5.0522
4/13/2007,5.0822
4/12/2007,5.0502
4/11/2007,5.0457
4/10/2007,5.0237
4/9/2007,5.0557
4/6/2007,5.0592
4/5/2007,4.9547
4/4/2007,4.9352
4/3/2007,4.9552
4/2/2007,4.9222
3/30/2007,4.9162
3/29/2007,4.9252
3/28/2007,4.8837
3/27/2007,4.8887
3/26/2007,4.8937
3/23/2007,4.9212
3/22/2007,4.8912
3/21/2007,4.8427
3/20/2007,4.9187
3/19/2007,4.9342
3/16/2007,4.9087
3/15/2007,4.8887
3/14/2007,4.8857
3/13/2007,4.8387
3/12/2007,4.9472
3/9/2007,4.9857
3/8/2007,4.8852
3/7/2007,4.8507
3/6/2007,4.9037
3/5/2007,4.8662
3/2/2007,4.8732
3/1/2007,4.9352
2/28/2007,4.9622
2/27/2007,4.8992
2/26/2007,5.0637
2/23/2007,5.0972
2/22/2007,5.1457
2/21/2007,5.1132
2/20/2007,5.0872
2/19/2007,5.0992
2/16/2007,5.0987
2/15/2007,5.1072
2/14/2007,5.1432
2/13/2007,5.2207
2/12/2007,5.2177
2/9/2007,5.1932
2/8/2007,5.1472
2/7/2007,5.1437
2/6/2007,5.1637
2/5/2007,5.1887
2/2/2007,5.2087
2/1/2007,5.2437
1/31/2007,5.2112
1/30/2007,5.2642
1/29/2007,5.2887
1/26/2007,5.2557
1/25/2007,5.2537
1/24/2007,5.1987
1/23/2007,5.1957
1/22/2007,5.1742
1/19/2007,5.1857
1/18/2007,5.1527
1/17/2007,5.1857
1/16/2007,5.1437
1/15/2007,5.1672
1/12/2007,5.1502
1/11/2007,5.1222
1/10/2007,5.0807
1/9/2007,5.0557
1/8/2007,5.0437
1/5/2007,5.0127
1/4/2007,4.9607
1/3/2007,5.0207
1/2/2007,5.0607
1/1/2007,5.0822
