Security,LUTLTRUU Index,
Start Date,1/31/73 0:00,
End Date,7/24/25 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
6/25/03,1582.93,10.89
6/24/03,1600.83,10.69
6/23/03,1591.72,10.6
6/20/03,1579.02,10.46
6/19/03,1586.9,10.31
6/18/03,1589.15,10.29
6/17/03,1605.45,9.94
6/16/03,1620.58,9.35
6/13/03,1631.52,8.88
6/12/03,1619.75,9.08
6/11/03,1614.6,9.11
6/10/03,1613.61,9.23
6/9/03,1597.13,9.06
6/6/03,1586.61,8.98
6/5/03,1585.77,8.97
6/4/03,1594.07,8.94
6/3/03,1588.27,8.95
6/2/03,1574.19,8.76
5/30/03,1586.34,8.29
5/29/03,1588.1,8.24
5/28/03,1575.17,8.05
5/27/03,1581.41,7.85
5/23/03,1598.54,6.88
5/22/03,1595.84,7.07
5/21/03,1586.09,7.17
5/20/03,1585.13,7.15
5/19/03,1567.94,6.92
5/16/03,1569.74,7.1
5/15/03,1559.37,7.11
5/14/03,1556.92,7.14
5/13/03,1539.79,7.37
5/12/03,1536.58,7.37
5/9/03,1528.84,7.66
5/8/03,1529.68,7.65
5/7/03,1524.57,7.63
5/6/03,1509.39,7.14
5/5/03,1499.75,6.94
5/2/03,1494.76,7.65
5/1/03,1501.92,8
4/30/03,1501.89,8.22
4/29/03,1490.18,8.15
4/28/03,1494.15,8.42
4/25/03,1493.85,8.99
4/24/03,1492.38,9.02
4/23/03,1478.4,9.46
4/22/03,1477.68,9.51
4/21/03,1478.11,9.51
4/17/03,1480.05,9.61
4/16/03,1478.97,9.66
4/15/03,1474.35,9.61
4/14/03,1466.73,9.48
4/11/03,1470.46,9.5
4/10/03,1474.47,9.5
4/9/03,1478.5,9.7
4/8/03,1475.21,9.69
4/7/03,1462.75,9.45
4/4/03,1468.59,9.48
4/3/03,1472.16,9.57
4/2/03,1472.48,9.71
4/1/03,1486.81,9.29
3/31/03,1486.8,9.48
3/28/03,1473.49,9.13
3/27/03,1469.25,9.46
3/26/03,1467.73,9.61
3/25/03,1465.9,9.65
3/24/03,1465.49,9.65
3/21/03,1448.32,9.09
3/20/03,1460.79,8.79
3/19/03,1468.69,8.9
3/18/03,1477.35,9.1
3/17/03,1488.18,8.92
3/14/03,1503.66,8.25
3/13/03,1499.72,8.27
3/12/03,1521.32,6.85
3/11/03,1517.5,7.16
3/10/03,1518.62,7.16
3/7/03,1512.84,7.32
3/6/03,1508.8,7.48
3/5/03,1513.27,7.52
3/4/03,1509.84,7.63
3/3/03,1507.12,7.64
2/28/03,1505.73,7.72
2/27/03,1496.24,7.58
2/26/03,1493.41,7.6
2/25/03,1485.94,7.55
2/24/03,1480.2,7.55
2/21/03,1473.13,7.48
2/20/03,1481.24,9.02
2/19/03,1476.9,9.1
2/18/03,1467.24,8.96
2/14/03,1463.75,8.97
2/13/03,1476.34,8.51
2/12/03,1468.24,10.52
2/11/03,1463.58,10.53
2/10/03,1462.91,10.56
2/7/03,1471.6,10.76
2/6/03,1467.71,10.74
2/5/03,1457.07,10.65
2/4/03,1469.41,10.31
2/3/03,1461.65,10.21
1/31/03,1461.49,10.53
1/30/03,1455.98,10.59
1/29/03,1448.68,10.51
1/28/03,1456.42,10.64
1/27/03,1457.39,10.9
1/24/03,1463.77,10.8
1/23/03,1454.37,10.78
1/22/03,1459.65,10.73
1/21/03,1451.5,10.71
1/17/03,1447.16,10.69
1/16/03,1439.6,10.71
1/15/03,1438.18,10.8
1/14/03,1433.85,10.79
1/13/03,1428.64,10.75
1/10/03,1423.14,10.76
1/9/03,1423.25,12.07
1/8/03,1447.28,11.21
1/7/03,1439.41,11.12
1/6/03,1435.17,11.13
1/3/03,1437.72,11.36
1/2/03,1436.82,11.69
12/31/02,1466.45,9.93
12/30/02,1471.86,9.88
12/27/02,1467.97,9.89
12/26/02,1454.54,10.75
12/24/02,1452.35,10.76
12/23/02,1444.36,10.62
12/20/02,1445.8,10.9
12/19/02,1444.83,12.09
12/18/02,1431.79,11.86
12/17/02,1423.74,11.78
12/16/02,1422.9,11.9
12/13/02,1433.42,11.71
12/12/02,1444.1,11.52
12/11/02,1444.44,11.55
12/10/02,1435.68,12.07
12/9/02,1431.88,12.06
12/6/02,1424.37,12.04
12/5/02,1424.02,12.21
12/4/02,1415.91,12.12
12/3/02,1408.49,12.08
12/2/02,1409.91,12.2
11/29/02,1408.74,12.21
11/27/02,1402.6,12.43
11/26/02,1427.69,11.24
11/25/02,1414.79,12.15
11/22/02,1415.12,12.64
11/21/02,1418.47,12.71
11/20/02,1429.13,12.71
11/19/02,1442.17,12.45
11/18/02,1435.5,12.41
11/15/02,1429.62,12.33
11/14/02,1431.52,12.33
11/13/02,1454.51,11.39
11/12/02,1452.15,11.63
11/8/02,1452.28,11.75
11/7/02,1440.61,11.62
11/6/02,1415.53,10.22
11/5/02,1409.57,10.57
11/4/02,1413.02,10.68
11/1/02,1420.69,10.99
10/31/02,1424.49,10.99
10/30/02,1419.07,11.07
10/29/02,1422.78,11.05
10/28/02,1403.89,10.19
10/25/02,1403.95,10.26
10/24/02,1397.37,10.42
10/23/02,1387.09,10.53
10/22/02,1388,10.65
10/21/02,1391.83,10.76
10/18/02,1399.45,10.66
10/17/02,1400.6,11.32
10/16/02,1413.07,11.13
10/15/02,1417.81,11.12
10/11/02,1443.56,10.68
10/10/02,1461.46,9.89
10/9/02,1469.83,9.71
10/8/02,1461.62,9.76
10/7/02,1462.62,10.17
10/4/02,1457.59,10.16
10/3/02,1456.16,10.35
10/2/02,1456.86,10.78
10/1/02,1454.68,10.84
9/30/02,1466.62,10.73
9/27/02,1459.2,10.7
9/26/02,1450.77,11.52
9/25/02,1451.88,11.93
9/24/02,1468.65,11.48
9/23/02,1463.2,11.61
9/20/02,1450.5,11.48
9/19/02,1454.34,11.88
9/18/02,1446.42,12.01
9/17/02,1447.07,12.05
9/16/02,1445.55,12.52
9/13/02,1440.97,12.52
9/12/02,1430.53,12.8
9/11/02,1418.07,12.63
9/10/02,1426.8,12.66
9/9/02,1420.21,12.65
9/6/02,1419.67,13.28
9/5/02,1438.5,12.51
9/4/02,1432.8,12.5
9/3/02,1429.96,12.55
8/30/02,1407.94,11.82
8/29/02,1403.42,12
8/28/02,1395.53,11.98
8/27/02,1386.3,11.89
8/26/02,1397.54,11.54
8/23/02,1394.89,11.99
8/22/02,1383.4,11.88
8/21/02,1395.06,11.5
8/20/02,1398.31,11.44
8/19/02,1384.13,11.35
8/16/02,1379.67,11.44
8/15/02,1397.84,10.49
8/14/02,1410.75,10.55
8/13/02,1398.98,10.39
8/12/02,1388.02,10.34
8/9/02,1380.02,10.28
8/8/02,1362.13,9.69
8/7/02,1368.4,10.28
8/6/02,1360.3,10.49
8/5/02,1373.01,9.99
8/2/02,1369.85,10.31
8/1/02,1353.3,9.9
7/31/02,1349.06,10.27
7/30/02,1334.87,10.22
7/29/02,1334.76,10.22
7/26/02,1349.98,9.77
7/25/02,1352.76,10.17
7/24/02,1350.08,10.19
7/23/02,1352.24,10.16
7/22/02,1350.42,10.24
7/19/02,1338.94,10.03
7/18/02,1332.18,10.12
7/17/02,1327.81,10.13
7/16/02,1322.19,10.21
7/15/02,1334.14,9.74
7/12/02,1338.12,9.65
7/11/02,1335.96,9.69
7/10/02,1332.67,9.71
7/9/02,1321.18,9.52
7/8/02,1312.21,9.36
7/5/02,1307.19,9.32
7/3/02,1319.98,8.87
7/2/02,1319.57,8.94
7/1/02,1310.56,8.82
6/28/02,1308.68,8.93
6/27/02,1309.72,9.16
6/26/02,1324.7,8.36
6/25/02,1312.06,8
6/24/02,1312.85,8.46
6/21/02,1322.07,8.6
6/20/02,1312.94,8.49
6/19/02,1324.04,7.99
6/18/02,1310.96,8.66
6/17/02,1309.76,8.67
6/14/02,1317.97,8.41
6/13/02,1303.76,7.93
6/12/02,1299.25,8.04
6/11/02,1294.85,8.03
6/10/02,1287.62,7.91
6/7/02,1282.89,7.86
6/6/02,1288.6,7.79
6/5/02,1283.73,7.72
6/4/02,1289,7.86
6/3/02,1286.6,7.86
5/31/02,1285.6,7.87
5/30/02,1287.58,7.86
5/29/02,1282.56,7.81
5/28/02,1276.25,8.03
5/24/02,1276.06,8.12
5/23/02,1274.09,8.17
5/22/02,1279.49,8.09
5/21/02,1273.13,8.02
5/20/02,1267.96,7.98
5/17/02,1260.6,7.82
5/16/02,1267.99,7.66
5/15/02,1261.85,7.7
5/14/02,1258.74,7.68
5/13/02,1268.72,7.42
5/10/02,1279.55,7.2
5/9/02,1273.7,7.13
5/8/02,1269.19,7.09
5/7/02,1285.9,6.15
5/6/02,1286.09,6.14
5/3/02,1286.42,6.34
5/2/02,1279.93,6.24
5/1/02,1285.86,6.05
4/30/02,1281.57,6.06
4/29/02,1277.88,6.55
4/26/02,1280.45,6.6
4/25/02,1276.37,6.69
4/24/02,1275.72,6.88
4/23/02,1266.68,7.7
4/22/02,1264.67,7.71
4/19/02,1261.94,7.7
4/18/02,1258.97,7.68
4/17/02,1256.54,8.03
4/16/02,1265.54,9.03
4/15/02,1270.13,9.08
4/12/02,1265.61,9.03
4/11/02,1261.88,8.98
4/10/02,1257.73,9.34
4/9/02,1260.54,9.37
4/8/02,1257.3,9.65
4/5/02,1260.99,9.81
4/4/02,1254.05,9.62
4/3/02,1252.18,9.7
4/2/02,1245.29,9.55
4/1/02,1234.96,9.11
3/29/02,1234.69,9.1
3/28/02,1234.69,9.41
3/27/02,1243.41,9.48
3/26/02,1242.64,9.47
3/25/02,1234.38,9.33
3/22/02,1232.9,9.3
3/21/02,1235.27,9.48
3/20/02,1230.79,9.39
3/19/02,1239.54,9.25
3/18/02,1243.34,9.23
3/15/02,1236.82,9.41
3/14/02,1228.9,9.27
3/13/02,1243.71,8.67
3/12/02,1240.8,8.62
3/11/02,1240.43,9.14
3/8/02,1240.43,9.15
3/7/02,1249.81,8.9
3/6/02,1269.06,7.61
3/5/02,1275.2,8.26
3/4/02,1273.12,8.24
3/1/02,1274.11,8.42
2/28/02,1286.71,8.16
2/27/02,1291.48,8.08
2/26/02,1281.79,7.93
2/25/02,1290.8,7.63
2/22/02,1292.62,7.81
2/21/02,1287.68,8.46
2/20/02,1284.62,8.45
2/19/02,1284.29,8.45
2/15/02,1286.84,8.96
2/14/02,1278.19,8.87
2/13/02,1270.42,8.77
2/12/02,1272.05,9.56
2/11/02,1280.58,9.61
2/8/02,1283.32,9.72
2/7/02,1277.2,9.76
2/6/02,1281.74,9.74
2/5/02,1286.28,9.76
2/4/02,1287.06,9.81
2/1/02,1277.31,9.59
1/31/02,1271.9,9.9
1/30/02,1275.9,10.38
1/29/02,1276.74,10.61
1/28/02,1265.05,10.46
1/25/02,1263.45,10.82
1/24/02,1264.82,11.13
1/23/02,1264.87,11.19
1/22/02,1279.56,10.56
1/18/02,1280.82,11.95
1/17/02,1273.77,12.31
1/16/02,1282.89,13.82
1/15/02,1284.59,14.03
1/14/02,1277.59,13.99
1/11/02,1279,13.99
1/10/02,1271.16,14.38
1/9/02,1256.19,13.91
1/8/02,1255.03,13.93
1/7/02,1255.81,13.93
1/4/02,1241.82,13.52
1/3/02,1245.28,13.69
1/2/02,1240.69,14.01
12/31/01,1255.67,14.22
12/28/01,1244.71,14.35
12/27/01,1250.62,15.49
12/26/01,1243.33,15.56
12/24/01,1246.98,15.58
12/21/01,1252.11,15.58
12/20/01,1255.29,15.7
12/19/01,1256.05,16.18
12/18/01,1244.15,15.81
12/17/01,1229.31,15.57
12/14/01,1237.21,15.97
12/13/01,1243.47,16.17
12/12/01,1254.34,17.53
12/11/01,1242.91,17.28
12/10/01,1237.45,17.25
12/7/01,1232.18,17.17
12/6/01,1253.86,16.58
12/5/01,1267.1,16.52
12/4/01,1295.1,15.16
12/3/01,1284.81,14.97
11/30/01,1279.79,14.98
11/29/01,1281.94,14.98
11/28/01,1266,14.49
11/27/01,1265.71,14.53
11/26/01,1262.6,14.66
11/23/01,1263.66,14.66
11/21/01,1268.75,14.75
11/20/01,1279.27,14.58
11/19/01,1294.96,14.25
11/16/01,1279.01,13.72
11/15/01,1295.41,13.18
11/14/01,1322.94,11.46
11/13/01,1338.5,10.82
11/9/01,1345.56,10.66
11/8/01,1347.19,10.62
11/7/01,1359.22,10.2
11/6/01,1345.07,10.11
11/5/01,1343.2,10.11
11/2/01,1331.09,9.89
11/1/01,1351.26,8.38
10/31/01,1343.66,8.88
10/30/01,1315.76,6.73
10/29/01,1311.37,8.13
10/26/01,1306.69,8.4
10/25/01,1305.26,9.23
10/24/01,1299.53,9.28
10/23/01,1289.83,9.14
10/22/01,1292.07,9.42
10/19/01,1290.13,9.42
10/18/01,1296.46,10.28
10/17/01,1295.26,10.28
10/16/01,1291.57,10.27
10/15/01,1287.28,10.36
10/12/01,1279.11,10.4
10/11/01,1280.55,10.41
10/10/01,1289.39,10.24
10/9/01,1285.97,10.26
10/5/01,1294.67,10
10/4/01,1295.56,9.99
10/3/01,1294.28,10.09
10/2/01,1292.25,10.27
10/1/01,1286.71,10.26
9/28/01,1280.72,10.22
9/27/01,1278.41,10.22
9/26/01,1269.43,10.04
9/25/01,1257.78,9.71
9/24/01,1256.04,9.74
9/21/01,1254.52,10.12
9/20/01,1248.73,10.04
9/19/01,1258.35,9.73
9/18/01,1257.49,9.74
9/17/01,1275.07,8.87
9/14/01,1283.64,8.61
9/10/01,1266.6,7.75
9/7/01,1271.55,7.64
9/6/01,1265.39,7.67
9/5/01,1254.42,7.29
9/4/01,1253.7,7.6
8/31/01,1271.24,6.19
8/30/01,1270.75,6.2
8/29/01,1272.07,6.2
8/28/01,1264.67,6.05
8/27/01,1255.85,6.2
8/24/01,1257.86,6.16
8/23/01,1262.72,6.11
8/22/01,1258.04,6.06
8/21/01,1257.13,6.18
8/20/01,1255.22,6.26
8/17/01,1259.98,6.12
8/16/01,1250.79,5.94
8/15/01,1245.7,5.9
8/14/01,1246.75,6.03
8/13/01,1246.95,6.24
8/10/01,1245.2,6.39
8/9/01,1241.68,6.87
8/8/01,1244.45,7.26
8/7/01,1232.77,6.75
8/6/01,1233.21,7.09
8/3/01,1233.68,7.1
8/2/01,1235.06,7.43
8/1/01,1241.93,7.21
7/31/01,1244.64,7.17
7/30/01,1240.85,7.15
7/27/01,1237.26,7.13
7/26/01,1230.69,7.1
7/25/01,1230.97,7.13
7/24/01,1239.14,6.77
7/23/01,1236.58,6.85
7/20/01,1233.53,6.95
7/19/01,1234.96,6.97
7/18/01,1236.43,7.19
7/17/01,1226.04,6.8
7/16/01,1224.52,6.87
7/13/01,1218.08,6.76
7/12/01,1216.21,7.01
7/11/01,1209.89,7.29
7/10/01,1212.32,7.24
7/9/01,1207.38,7.18
7/6/01,1201.63,7.08
7/5/01,1197.87,7.45
7/3/01,1201.89,7.38
7/2/01,1206.86,7.27
6/29/01,1199.96,7.09
6/28/01,1208.83,6.73
6/27/01,1217.88,6.37
6/26/01,1215.76,6.41
6/25/01,1224.08,6.22
6/22/01,1225.53,6.25
6/21/01,1216.2,7.96
6/20/01,1212.76,8.5
6/19/01,1209.35,8.57
6/18/01,1207.84,8.63
6/15/01,1208.41,8.66
6/14/01,1212.63,8.59
6/13/01,1209.25,8.89
6/12/01,1209.35,8.97
6/11/01,1204.06,8.98
6/8/01,1197.78,8.87
6/7/01,1199.81,9.52
6/6/01,1206.06,9.67
6/5/01,1206.04,9.72
6/4/01,1201.12,9.69
6/1/01,1197.94,9.91
5/31/01,1189.73,9.7
5/30/01,1179.38,10.05
5/29/01,1178.54,10.08
5/25/01,1178.46,10.32
5/24/01,1178.53,10.71
5/23/01,1187.49,10.5
5/22/01,1189.19,10.5
5/21/01,1191.05,11.38
5/18/01,1189.79,11.4
5/17/01,1186.01,11.77
5/16/01,1179.89,11.63
5/15/01,1175.75,11.54
5/14/01,1181.68,11.51
5/11/01,1176.21,11.38
5/10/01,1195.74,10.42
5/9/01,1207.39,10.03
5/8/01,1201.7,9.91
5/7/01,1205.78,10.46
5/4/01,1208.46,10.54
5/3/01,1208.55,10.68
5/2/01,1198.68,10.46
5/1/01,1193.76,10.34
4/30/01,1188.22,10.26
4/27/01,1185.6,10.22
4/26/01,1199.07,9.89
4/25/01,1189.53,9.5
4/24/01,1193.13,9.78
4/23/01,1196.15,9.78
4/20/01,1187.23,9.45
4/19/01,1187.42,9.45
4/18/01,1202.69,8.8
4/17/01,1199.86,9.12
4/16/01,1191.84,8.83
4/12/01,1203.89,8.37
4/11/01,1205.49,8.85
4/10/01,1205.08,9.1
4/9/01,1223.37,7.93
4/6/01,1228.26,8.5
4/5/01,1216.67,8.14
4/4/01,1220.2,8.22
4/3/01,1220.56,8.23
4/2/01,1218.63,8.34
3/30/01,1221.45,8.3
3/29/01,1217.99,8.4
3/28/01,1219.05,8.7
3/27/01,1220.13,8.72
3/26/01,1234.89,7.86
3/23/01,1241.49,7.83
3/22/01,1249.79,7.65
3/21/01,1243.55,7.56
3/20/01,1243.21,7.56
3/19/01,1239.48,7.63
3/16/01,1244.34,7.51
3/15/01,1239.83,7.79
3/14/01,1238.59,8.25
3/13/01,1230.41,8.22
3/12/01,1232.93,8.57
3/9/01,1230.9,8.65
3/8/01,1233.46,8.63
3/7/01,1230.9,8.7
3/6/01,1221.47,8.5
3/5/01,1223.58,8.65
3/2/01,1222.84,8.82
3/1/01,1235.28,8.73
2/28/01,1227.62,8.77
2/27/01,1225.96,9.08
2/26/01,1212.54,8.56
2/23/01,1206.76,8.85
2/22/01,1200.17,8.93
2/21/01,1201.57,9.17
2/20/01,1206.52,9.12
2/16/01,1205.25,9.12
2/15/01,1199.01,9.1
2/14/01,1207.68,9.08
2/13/01,1209.73,10.28
2/12/01,1211.55,11.34
2/9/01,1217.41,11.24
2/8/01,1210.08,11.1
2/7/01,1210.24,11.2
2/6/01,1210.19,11.21
2/5/01,1214.02,11.18
2/2/01,1210.72,11.19
2/1/01,1218.71,11.13
1/31/01,1206.98,10.78
1/30/01,1199.52,10.61
1/29/01,1188.03,10.2
1/26/01,1191.22,10.27
1/25/01,1192.86,10.45
1/24/01,1187.16,10.36
1/23/01,1189,10.35
1/22/01,1195,10.28
1/19/01,1200.94,10.17
1/18/01,1212.07,9.99
1/17/01,1203.79,10.07
1/16/01,1193.5,9.81
1/12/01,1189.63,9.93
1/11/01,1199.28,9.83
1/10/01,1207.4,9.55
1/9/01,1216.09,9.2
1/8/01,1219.43,9.18
1/5/01,1218.35,9.27
1/4/01,1212.58,9.57
1/3/01,1204.46,9.44
1/2/01,1223.91,7.72
12/29/00,1204.93,6.64
12/28/00,1206.37,6.6
12/27/00,1206.3,6.65
12/26/00,1212.24,6.32
12/22/00,1214.07,6.27
12/21/00,1211.88,6.37
12/20/00,1208.16,6.38
12/19/00,1200.93,6.27
12/18/00,1203.09,6.19
12/15/00,1204.1,6.25
12/14/00,1201.5,6.99
12/13/00,1196.22,6.96
12/12/00,1188.58,6.8
12/11/00,1187.03,7.02
12/8/00,1187,7.03
12/7/00,1191.04,6.91
12/6/00,1188.8,6.91
12/5/00,1179.06,6.75
12/4/00,1169.42,6.46
12/1/00,1171.06,6.63
11/30/00,1177.22,6.41
11/29/00,1167.79,6.04
11/28/00,1164.77,6.02
11/27/00,1161.03,6.26
11/24/00,1163.51,6.22
11/22/00,1166.77,6.12
11/21/00,1155.12,5.47
11/20/00,1152.67,5.46
11/17/00,1150.22,5.49
11/16/00,1153.75,5.56
11/15/00,1150.58,5.64
11/14/00,1145.04,5.54
11/13/00,1141.61,5.56
11/10/00,1136.1,5.64
11/9/00,1137.83,5.63
11/8/00,1133.72,5.56
11/7/00,1131.24,5.69
11/6/00,1131.21,5.82
11/3/00,1133.4,5.8
11/2/00,1142.89,5.11
11/1/00,1143.34,5.23
10/31/00,1141.2,5.44
10/30/00,1146.28,5.22
10/27/00,1146.58,5.42
10/26/00,1147.55,5.99
10/25/00,1145.79,6.49
10/24/00,1150.61,6.38
10/23/00,1154.43,6.3
10/20/00,1147.7,6.19
10/19/00,1143.77,6.17
10/18/00,1141.41,6.19
10/17/00,1141.75,6.35
10/16/00,1133.89,6
10/13/00,1135.08,6.01
10/12/00,1134.43,6.44
10/11/00,1131.24,6.4
10/10/00,1130.69,6.46
10/6/00,1127.11,6.56
10/5/00,1120.65,6.29
10/4/00,1115.51,6.13
10/3/00,1116.24,6.3
10/2/00,1118.23,6.29
9/29/00,1123.62,6.16
9/28/00,1121.48,6.21
9/27/00,1119.64,6.25
9/26/00,1124.21,6.17
9/25/00,1119.31,6.04
9/22/00,1117.05,6.11
9/21/00,1115.8,6.18
9/20/00,1110.54,6.08
9/19/00,1115.19,5.99
9/18/00,1112.12,6.02
9/15/00,1116.49,5.98
9/14/00,1125.14,5.6
9/13/00,1133.93,5.11
9/12/00,1130.5,5.05
9/11/00,1132.17,5.13
9/8/00,1135.91,5
9/7/00,1132.71,5.01
9/6/00,1135.08,5.1
9/5/00,1140.36,4.84
9/1/00,1139.25,4.84
8/31/00,1137.41,4.91
8/30/00,1128.77,4.46
8/29/00,1127.21,6.14
8/28/00,1130.61,6.02
8/25/00,1136.38,5.71
8/24/00,1136.5,6.01
8/23/00,1134.57,6.61
8/22/00,1129.72,6.93
8/21/00,1129.04,6.94
8/18/00,1131.18,6.89
8/17/00,1127.72,6.87
8/16/00,1124.45,6.92
8/15/00,1127.04,7.08
8/14/00,1129.54,7.02
8/11/00,1125.57,7.01
8/10/00,1129.67,6.9
8/9/00,1126.01,7.35
8/8/00,1124.65,7.45
8/7/00,1120.96,7.45
8/4/00,1124.65,7.45
8/3/00,1121.12,7.73
8/2/00,1117.37,7.72
8/1/00,1116.74,8.07
7/31/00,1112.06,8.02
7/28/00,1112.72,8.05
7/27/00,1114.62,8.17
7/26/00,1109.2,8.09
7/25/00,1110.06,8.2
7/24/00,1108.81,8.51
7/21/00,1110.89,8.5
7/20/00,1108.5,8.49
7/19/00,1092.3,7.29
7/18/00,1092.36,7.33
7/17/00,1091.95,7.33
7/14/00,1097.46,7.23
7/13/00,1106.29,6.75
7/12/00,1096.85,6.66
7/11/00,1097.16,7.08
7/10/00,1097.14,7.24
7/7/00,1097.67,7.31
7/6/00,1093.01,7.76
7/5/00,1098.41,7.59
7/3/00,1097.06,7.61
6/30/00,1093.24,7.78
6/29/00,1094.38,7.74
6/28/00,1083.73,7.89
6/27/00,1086.76,8.03
6/26/00,1083.43,8.09
6/23/00,1077,8.07
6/22/00,1083.16,8.18
6/21/00,1084.14,8.17
6/20/00,1091.5,7.93
6/19/00,1092.96,7.95
6/16/00,1095.01,8.24
6/15/00,1088.67,8.22
6/14/00,1090.07,8.73
6/13/00,1084.31,9.22
6/12/00,1091.75,9.17
6/9/00,1088.98,9.16
6/8/00,1089.69,9.2
6/7/00,1088.02,9.44
6/6/00,1085.02,9.42
6/5/00,1085.41,9.62
6/2/00,1081.13,9.59
6/1/00,1078.34,9.56
5/31/00,1070.07,9.66
5/30/00,1060.46,9.23
5/26/00,1064.71,9.91
5/25/00,1059.76,9.79
5/24/00,1048.8,9.3
5/23/00,1050.96,9.45
5/22/00,1051.21,9.76
5/19/00,1043.72,9.42
5/18/00,1041.12,9.89
5/17/00,1049.86,9.68
5/16/00,1055.42,9.62
5/15/00,1050.5,9.95
5/12/00,1044.6,9.78
5/11/00,1051.97,9.78
5/10/00,1049.61,10.38
5/9/00,1043,10.16
5/8/00,1037.58,10
5/5/00,1044.06,9.88
5/4/00,1046.62,10.23
5/3/00,1055.8,10.06
5/2/00,1066.3,9.62
5/1/00,1072.77,9.47
4/28/00,1073.96,9.47
4/27/00,1070.26,9.51
4/26/00,1077.41,9.29
4/25/00,1078.55,9.33
4/24/00,1085.36,9.23
4/20/00,1088.88,9.12
4/19/00,1087.79,9.25
4/18/00,1078.11,8.95
4/17/00,1077.67,8.98
4/14/00,1091.79,7.88
4/13/00,1090.06,8
4/12/00,1085.15,7.98
4/11/00,1092.52,7.59
4/10/00,1103.08,6.84
4/7/00,1101.62,6.97
4/6/00,1091.82,6.86
4/5/00,1091.1,7.14
4/4/00,1094.51,7.02
4/3/00,1084.76,7.05
3/31/00,1082.63,7.6
3/30/00,1077.13,7.75
3/29/00,1065.26,7.2
3/28/00,1065.2,7.22
3/27/00,1064.82,7.33
3/24/00,1063.86,7.67
3/23/00,1074.19,6.94
3/22/00,1069.18,7.48
3/21/00,1069.26,8.06
3/20/00,1066.61,8.58
3/17/00,1065.06,8.99
3/16/00,1060.16,8.98
3/15/00,1056.96,9.42
3/14/00,1052.58,9.47
3/13/00,1045.33,9.4
3/10/00,1043.53,9.63
3/9/00,1047.39,9.79
3/8/00,1046.68,9.87
3/7/00,1048.35,9.91
3/6/00,1048.32,9.9
3/3/00,1051.7,9.88
3/2/00,1047.34,9.85
3/1/00,1045.12,9.91
2/29/00,1046.82,9.86
2/28/00,1040.3,9.89
2/25/00,1044.67,9.86
2/24/00,1050.02,9.88
2/23/00,1046.54,9.94
2/22/00,1053.52,10.14
2/18/00,1042.48,9.86
2/17/00,1034.67,9.74
2/16/00,1030.46,9.86
2/15/00,1031.41,10.3
2/14/00,1034.59,10.42
2/11/00,1025.7,10.72
2/10/00,1021.18,10.81
2/9/00,1029.61,10.47
2/8/00,1038.67,10.05
2/7/00,1027.42,9.63
2/4/00,1035.35,9.3
2/3/00,1038.11,9.25
2/2/00,1027.31,8.8
2/1/00,1021.79,8.72
1/31/00,1016.16,8.75
1/28/00,1022.39,8.53
1/27/00,1013.99,8.45
1/26/00,1008.45,8.34
1/25/00,1002.78,8.83
1/24/00,1000.62,8.78
1/21/00,994.5,8.83
1/20/00,992.62,8.83
1/19/00,994.27,8.85
1/18/00,991.33,8.95
1/14/00,994.71,8.96
1/13/00,998.4,9.31
1/12/00,989.39,8.83
1/11/00,991.08,8.84
1/10/00,999.95,8.57
1/7/00,1002.97,8.92
1/6/00,997.97,8.76
1/5/00,991.1,8.42
1/4/00,999.9,8.08
1/3/00,991.89,7.59
12/31/99,1001.88,7.11
12/30/99,1007.07,7.01
12/29/99,1005.25,7.19
12/28/99,1002.15,7.07
12/27/99,1004.1,7.1
12/23/99,1000.41,7.44
12/22/99,1001.42,7.44
12/21/99,1001.23,7.44
12/20/99,1003.08,7.44
12/17/99,1008.24,7.52
12/16/99,1008.38,7.72
12/15/99,1015.31,7.48
12/14/99,1019.09,7.54
12/13/99,1031.47,6.67
12/10/99,1034.07,7.53
12/9/99,1027.18,7.66
12/8/99,1025.02,7.8
12/7/99,1027.98,7.74
12/6/99,1023.02,7.65
12/3/99,1020.97,7.64
12/2/99,1012.76,7.34
12/1/99,1015.12,7.29
11/30/99,1017.08,7.38
11/29/99,1013.41,7.44
11/26/99,1022.56,7.15
11/24/99,1025.27,7.16
11/23/99,1027.07,7.38
11/22/99,1027.65,7.44
11/19/99,1029.77,7.4
11/18/99,1029.03,7.4
11/17/99,1031.8,7.33
11/16/99,1038.98,7.52
11/15/99,1041.3,7.64
11/12/99,1040.56,8.35
11/10/99,1032.65,8.36
11/9/99,1034.64,8.64
11/8/99,1034.71,8.81
11/5/99,1035.84,9.04
11/4/99,1031.01,9.33
11/3/99,1025.8,9.44
11/2/99,1024.96,9.45
11/1/99,1020.33,9.37
10/29/99,1024.04,9.33
10/28/99,1011.43,8.64
10/27/99,1003.14,8.34
10/26/99,997.22,8.15
10/25/99,998.58,8.32
10/22/99,997.78,8.34
10/21/99,997.56,8.67
10/20/99,999.42,8.73
10/19/99,998.86,8.76
10/18/99,1002.83,8.83
10/15/99,1006.97,9.6
10/14/99,999.75,9.52
10/13/99,1002.72,9.49
10/12/99,1008.33,9.36
10/8/99,1011.08,9.69
10/7/99,1011.33,10.07
10/6/99,1011.26,10.07
10/5/99,1010.37,10.57
10/4/99,1019.25,10.34
